00:00:00,D1,MP20,00:00:01,"(16.389217209173005, 48.16854631618309)","(16.306340227463437, 48.16553001334511)",1,,,,,,
00:00:00,D2,MP30,00:00:02,"(16.35871554215103, 48.23624985399143)","(16.36133057007419, 48.21106787683814)",2,,,,,,
00:00:00,D3,MP30,00:00:04,"(16.27343229498073, 48.19627260215861)","(16.38367235352899, 48.26829797763091)",2,,,,,,
00:00:00,D4,MP20,00:00:04,"(16.46324311780793, 48.19362149588829)","(16.33189300865241, 48.144286678454975)",3,,,,,,
00:00:00,D5,MP30,00:00:04,"(16.46324311780793, 48.19362149588829)","(16.354787446442437, 48.194645217623744)",3,,,,,,
00:00:00,D6,MP20,00:00:07,"(16.427807502497064, 48.23742284460008)","(16.364109296741525, 48.19987735839342)",1,,,,,,
00:00:00,D7,MP20,00:00:08,"(16.34885434461354, 48.208793826005234)","(16.37182699656943, 48.20104735730062)",2,,,,,,
00:00:00,D8,MP30,00:00:09,"(16.375178886827936, 48.189358525667124)","(16.341943479155677, 48.26978430016526)",1,,,,,,
00:00:00,D9,MP30,00:00:10,"(16.374603243579077, 48.2203937023073)","(16.418165278087088, 48.20620898911572)",2,,,,,,
00:00:00,D10,MP20,00:00:10,"(16.363386987087054, 48.19762756025861)","(16.45096231916905, 48.18460457925018)",2,,,,,,
00:00:00,D11,MP20,00:00:10,"(16.349780146253906, 48.18111059767151)","(16.317396698000568, 48.23682277882458)",2,,,,,,
00:00:00,D12,MP30,00:00:11,"(16.374775480262223, 48.27476622773887)","(16.30952055454922, 48.23578371059723)",3,,,,,,
00:00:00,D13,MP20,00:00:11,"(16.340647105801335, 48.20110595300276)","(16.36133057007419, 48.21106787683814)",3,,,,,,
00:00:00,D14,MP20,00:00:12,"(16.30957174463474, 48.218618509831636)","(16.40347410968312, 48.20340281753967)",2,,,,,,
00:00:00,D15,MP30,00:00:13,"(16.420059676387115, 48.18806791791769)","(16.328303677892254, 48.160350635119684)",3,,,,,,
00:00:00,D16,MP20,00:00:23,"(16.351801273549512, 48.23858834999463)","(16.373858577365276, 48.207272534048705)",3,,,,,,
00:00:00,D17,MP20,00:00:36,"(16.365597730629187, 48.181712452681516)","(16.370032827969613, 48.263162578144275)",1,,,,,,
00:00:00,D18,MP30,00:00:41,"(16.39272614884457, 48.15305348714484)","(16.360614869957722, 48.2632744541891)",2,,,,,,
00:00:00,D19,MP20,00:00:41,"(16.34997314868886, 48.20801616842609)","(16.368950598917802, 48.22990970062427)",2,,,,,,
00:00:00,D20,MP30,00:00:42,"(16.339585538709166, 48.19404584641588)","(16.291228148894664, 48.24296140488587)",2,,,,,,
00:00:00,D21,MP20,00:00:42,"(16.359164666003316, 48.23320030553266)","(16.404142469393943, 48.17000596594804)",3,,,,,,
00:00:00,D22,MP20,00:00:42,"(16.363676913256207, 48.18265993760683)","(16.41206006067344, 48.26777567639052)",2,,,,,,
00:00:00,D23,MP30,00:00:46,"(16.354750853595093, 48.18843820090636)","(16.336050447737144, 48.17504344368644)",1,,,,,,
00:00:00,D24,MP20,00:00:48,"(16.358071891946363, 48.20976948794802)","(16.341329734582008, 48.21090783188397)",1,,,,,,
00:00:00,D25,MP30,00:00:48,"(16.37883090227196, 48.14363345187243)","(16.380206995129033, 48.18810955755031)",3,,,,,,
00:00:00,D26,MP30,00:00:49,"(16.35059469406279, 48.18850795503816)","(16.460586321420482, 48.190800713045505)",2,,,,,,
00:00:00,D27,MP30,00:00:51,"(16.272532294980728, 48.19627260215861)","(16.271879783267426, 48.22202885087198)",2,,,,,,
00:00:00,D28,MP20,00:00:51,"(16.364341098628476, 48.2015791001773)","(16.369330544053096, 48.25732021706175)",3,,,,,,
00:00:00,D29,MP20,00:00:52,"(16.354750853595093, 48.18843820090636)","(16.306215088730283, 48.160603893619594)",2,,,,,,
00:00:00,D30,MP30,00:00:53,"(16.34885434461354, 48.208793826005234)","(16.364198209211477, 48.185702529206026)",2,,,,,,
00:00:00,D31,MP20,00:01:03,"(16.27298229498073, 48.19627260215861)","(16.378833462831576, 48.19241775929281)",1,,,,,,
00:00:00,D32,MP30,00:01:03,"(16.423953664343678, 48.216538280787745)","(16.37035291912116, 48.2351547215686)",3,,,,,,
00:00:00,D33,MP30,00:01:13,"(16.454504940707167, 48.21902581846565)","(16.422703782938516, 48.15712307300191)",3,,,,,,
00:00:00,D34,MP30,00:01:13,"(16.40505882651044, 48.20301019613762)","(16.351984402090956, 48.21266885013069)",1,,,,,,
00:00:00,D35,MP30,00:01:14,"(16.363676913256207, 48.18265993760683)","(16.348598609258314, 48.206525004966224)",3,,,,,,
00:00:00,D36,MP20,00:01:14,"(16.36451305751773, 48.18482829170317)","(16.350622183267827, 48.169335906668)",2,,,,,,
00:00:00,D37,MP20,00:01:14,"(16.369096240911603, 48.23054794787721)","(16.342557149246574, 48.21364130005024)",3,,,,,,
00:00:00,D38,MP30,00:01:15,"(16.360216381575853, 48.15654168118001)","(16.414156847196555, 48.19521438318302)",3,,,,,,
00:00:00,D39,MP30,00:01:20,"(16.421448422680054, 48.248703337767395)","(16.360614869957722, 48.2632744541891)",3,,,,,,
00:00:00,D40,MP20,00:01:21,"(16.366935759647596, 48.20294684247379)","(16.379541430922895, 48.20813217569574)",3,,,,,,
00:00:00,D41,MP20,00:01:21,"(16.34966658122947, 48.20951880233576)","(16.333922369903608, 48.218870971065094)",3,,,,,,
00:00:00,D42,MP20,00:01:25,"(16.35066168750184, 48.21720852849303)","(16.28762300783087, 48.25071765463373)",2,,,,,,
00:00:00,D43,MP30,00:01:27,"(16.300035214777797, 48.209231920631076)","(16.35584254153246, 48.18830076011297)",2,,,,,,
00:00:00,D44,MP30,00:01:30,"(16.374603243579077, 48.2203937023073)","(16.35543381194973, 48.202552994458934)",2,,,,,,
00:00:00,D45,MP20,00:01:31,"(16.393329421079546, 48.23554317453693)","(16.37723048680226, 48.25185231945709)",2,,,,,,
00:00:00,D46,MP20,00:01:34,"(16.349780146253906, 48.18111059767151)","(16.406914263477763, 48.155253549771736)",1,,,,,,
00:00:00,D47,MP30,00:01:34,"(16.355430245189474, 48.21668600462335)","(16.32119397875862, 48.170287703211976)",2,,,,,,
00:00:00,D48,MP20,00:01:35,"(16.34997314868886, 48.20801616842609)","(16.35875802672519, 48.21433531858632)",3,,,,,,
00:00:00,D49,MP20,00:01:39,"(16.393902705779187, 48.18746775308692)","(16.367773359194373, 48.21593385613806)",1,,,,,,
00:00:00,D50,MP20,00:01:40,"(16.331159741186045, 48.15037738126955)","(16.454054940707167, 48.21902581846565)",3,,,,,,
00:00:00,D51,MP20,00:01:40,"(16.32192844937901, 48.18007990004261)","(16.3193159089622, 48.215629568214)",1,,,,,,
00:00:00,D52,MP30,00:01:40,"(16.298392656870977, 48.200033811927874)","(16.377121924617377, 48.209067231084376)",3,252,16.376221923717377,16.378021925517377,48.20816723018437,48.20996723198438,
00:00:00,D53,MP20,00:01:41,"(16.41293016786417, 48.26124929704659)","(16.370272575908164, 48.240274259779206)",3,,,,,,
00:00:00,D54,MP30,00:01:42,"(16.377850744218048, 48.24656162558436)","(16.414156847196555, 48.19521438318302)",1,,,,,,
00:00:00,D55,MP20,00:01:48,"(16.384981067023897, 48.23562295424384)","(16.350541948717765, 48.18763415145211)",2,,,,,,
00:00:00,D56,MP30,00:01:48,"(16.36491700033705, 48.183123474588086)","(16.37182699656943, 48.20104735730062)",1,,,,,,
00:00:00,D57,MP30,00:01:51,"(16.34997314868886, 48.20801616842609)","(16.341460301331377, 48.19267835022931)",2,,,,,,
00:00:00,D58,MP30,00:01:54,"(16.374603243579077, 48.2203937023073)","(16.37691507468458, 48.24077163700849)",3,,,,,,
00:00:00,D59,MP30,00:01:57,"(16.30973289727211, 48.2155117502663)","(16.357413299300152, 48.207862600061446)",2,,,,,,
00:00:00,D60,MP30,00:02:02,"(16.427807502497064, 48.23742284460008)","(16.3224213010405, 48.18047020494482)",1,,,,,,
00:00:00,D61,MP30,00:02:03,"(16.330709741186045, 48.15037738126955)","(16.419609676387115, 48.18806791791769)",1,,,,,,
00:00:00,D62,MP20,00:02:04,"(16.30930995564679, 48.25227837428879)","(16.406914263477763, 48.155253549771736)",2,,,,,,
00:00:00,D63,MP20,00:02:04,"(16.338488533995264, 48.19352972997038)","(16.35152861465545, 48.27596231790623)",1,,,,,,
00:00:00,D64,MP20,00:02:05,"(16.25815495778531, 48.193510721068336)","(16.395352046703387, 48.21460450004717)",1,,,,,,
00:00:00,D65,MP20,00:02:08,"(16.361064869957723, 48.2632744541891)","(16.379541430922895, 48.20813217569574)",1,,,,,,
00:00:00,D66,MP30,00:02:10,"(16.35560481821773, 48.21084887955034)","(16.341348180450247, 48.206790987494784)",3,,,,,,
00:00:00,D67,MP30,00:02:10,"(16.36723657781379, 48.18948938614303)","(16.4130253873129, 48.18382430624514)",1,,,,,,
00:00:00,D68,MP20,00:02:10,"(16.394453864377386, 48.20982874299364)","(16.418165278087088, 48.20620898911572)",1,,,,,,
00:00:00,D69,MP20,00:02:10,"(16.388134663242976, 48.137178229934776)","(16.28714630513326, 48.23172910757867)",1,,,,,,
00:00:00,D70,MP20,00:02:10,"(16.29588949678693, 48.18675555339637)","(16.322678064841742, 48.176050162536676)",2,,,,,,
00:00:00,D71,MP30,00:02:12,"(16.34997314868886, 48.20801616842609)","(16.335922421753814, 48.170117391158605)",2,,,,,,
00:00:00,D72,MP30,00:02:14,"(16.310182801843805, 48.2207083474351)","(16.355000900969376, 48.18267170016462)",2,,,,,,
00:00:00,D73,MP20,00:02:16,"(16.35871554215103, 48.23624985399143)","(16.367773359194373, 48.21593385613806)",1,,,,,,
00:00:00,D74,MP20,00:02:22,"(16.331159741186045, 48.15037738126955)","(16.328303677892254, 48.160350635119684)",3,,,,,,
00:00:00,D75,MP20,00:02:24,"(16.35871554215103, 48.23624985399143)","(16.321067396761137, 48.16536161691776)",2,,,,,,
00:00:00,D76,MP30,00:02:24,"(16.31027399484067, 48.21888118318475)","(16.352346186645022, 48.20423699358201)",3,,,,,,
00:00:00,D77,MP20,00:02:27,"(16.427807502497064, 48.23742284460008)","(16.36984863921284, 48.175548450591116)",2,,,,,,
00:00:00,D78,MP20,00:02:32,"(16.351072183267828, 48.169335906668)","(16.363420216420625, 48.20920721498299)",1,,,,,,
00:00:00,D79,MP20,00:02:33,"(16.365597730629187, 48.181712452681516)","(16.350865322275588, 48.25080877094025)",2,,,,,,
00:00:00,D80,MP20,00:02:35,"(16.35462741570176, 48.18221725010524)","(16.341460301331377, 48.19267835022931)",2,,,,,,
00:00:00,D81,MP20,00:02:36,"(16.286417177413767, 48.186861958328564)","(16.366804086024473, 48.19162548501398)",1,,,,,,
00:00:00,D82,MP20,00:02:37,"(16.27298229498073, 48.19627260215861)","(16.387855660877225, 48.14351937904662)",1,,,,,,
00:00:00,D83,MP30,00:02:41,"(16.322979011778738, 48.25132611297772)","(16.291228148894664, 48.24296140488587)",3,,,,,,
00:00:00,D84,MP30,00:02:43,"(16.39611972921008, 48.210733678896986)","(16.324770848457156, 48.21824510016297)",1,,,,,,
00:00:00,D85,MP30,00:02:47,"(16.39317614884457, 48.15305348714484)","(16.322692892559193, 48.25767715620347)",3,,,,,,
00:00:00,D86,MP20,00:02:48,"(16.272532294980728, 48.19627260215861)","(16.3089387509941, 48.214976401429226)",1,,,,,,
00:00:00,D87,MP30,00:02:53,"(16.304342780280816, 48.15111715432573)","(16.3637259754857, 48.21184163688174)",2,,,,,,
00:00:00,D88,MP20,00:02:58,"(16.332812280683072, 48.26366802852738)","(16.365111028822195, 48.20335537602527)",3,,,,,,
00:00:00,D89,MP20,00:02:59,"(16.37414054357425, 48.220715652187934)","(16.349214078175066, 48.207177417803734)",3,,,,,,
00:00:00,D90,MP30,00:02:59,"(16.413526360203182, 48.17914110644286)","(16.37398461523778, 48.2620580790459)",1,,,,,,
00:00:00,D91,MP30,00:03:00,"(16.3955775835307, 48.20117878770689)","(16.29662003558883, 48.23162260883916)",2,,,,,,
00:00:00,D92,MP20,00:03:02,"(16.39227614884457, 48.15305348714484)","(16.442207833681298, 48.1817251906001)",3,,,,,,
00:00:00,D93,MP20,00:03:02,"(16.34024576775175, 48.24117004834193)","(16.359982997678426, 48.219399902712524)",2,,,,,,
00:00:00,D94,MP20,00:03:04,"(16.39317614884457, 48.15305348714484)","(16.340977128179887, 48.16310571061347)",1,,,,,,
00:00:00,D95,MP30,00:03:09,"(16.404737291334463, 48.202512963054296)","(16.400661726302317, 48.193330234800314)",2,,,,,,
00:00:00,D96,MP20,00:03:17,"(16.34885434461354, 48.208793826005234)","(16.317969130061396, 48.19318018538079)",2,,,,,,
