00:00:00,D1,MP20,00:00:00,"(16.361231876252923, 48.26956281287314)","(16.313703829007608, 48.16544605092897)",3,,,,,,
00:00:00,D2,MP20,00:00:01,"(16.349780146253906, 48.18111059767151)","(16.4130253873129, 48.18382430624514)",3,,,,,,
00:00:00,D3,MP20,00:00:01,"(16.272532294980728, 48.19627260215861)","(16.379325822852408, 48.211164754469564)",1,,,,,,
00:00:00,D4,MP30,00:00:01,"(16.413526360203182, 48.17914110644286)","(16.3224213010405, 48.18047020494482)",3,,,,,,
00:00:00,D5,MP20,00:00:02,"(16.451839742746586, 48.17534855962274)","(16.260344575829933, 48.213127434345566)",3,,,,,,
00:00:00,D6,MP30,00:00:02,"(16.365597730629187, 48.181712452681516)","(16.369330544053096, 48.25732021706175)",1,,,,,,
00:00:00,D7,MP30,00:00:06,"(16.34017990963499, 48.203563219890796)","(16.28122035144057, 48.2219250912108)",2,,,,,,
00:00:00,D8,MP30,00:00:09,"(16.349002888799255, 48.20319588159177)","(16.30646539979816, 48.17045612858273)",2,,,,,,
00:00:00,D9,MP30,00:00:09,"(16.32900821734644, 48.17020278301791)","(16.45131913901652, 48.19723620187044)",2,,,,,,
00:00:00,D10,MP30,00:00:11,"(16.374603243579077, 48.2203937023073)","(16.35788999375858, 48.20196593270476)",1,,,,,,
00:00:00,D11,MP30,00:00:11,"(16.41293016786417, 48.26124929704659)","(16.350120632255976, 48.22654194682806)",1,,,,,,
00:00:00,D12,MP30,00:00:11,"(16.41203016786417, 48.26124929704659)","(16.460406782489027, 48.18448492437013)",3,,,,,,
00:00:00,D13,MP30,00:00:12,"(16.377315398268937, 48.23030931414485)","(16.360781876252922, 48.26956281287314)",3,,,,,,
00:00:00,D14,MP20,00:00:12,"(16.43629488658315, 48.24454807722865)","(16.364109296741525, 48.19987735839342)",2,,,,,,
00:00:00,D15,MP30,00:00:14,"(16.364608571107425, 48.210177432535744)","(16.454592502229175, 48.237989005757484)",2,,,,,,
00:00:00,D16,MP20,00:00:14,"(16.369862430990107, 48.16277029720974)","(16.36668030900587, 48.18904059328228)",3,,,,,,
00:00:00,D17,MP30,00:00:16,"(16.43287538868859, 48.19747328899246)","(16.406677372493355, 48.18643056450813)",3,,,,,,
00:00:00,D18,MP20,00:00:17,"(16.374603243579077, 48.2203937023073)","(16.306340227463437, 48.16553001334511)",3,,,,,,
00:00:00,D19,MP30,00:00:18,"(16.366234573244803, 48.20964798234328)","(16.37284567555279, 48.20303747774152)",1,,,,,,
00:00:00,D20,MP20,00:00:19,"(16.336372421753815, 48.170117391158605)","(16.360614869957722, 48.2632744541891)",3,,,,,,
00:00:00,D21,MP30,00:00:21,"(16.35560481821773, 48.21084887955034)","(16.393131795118126, 48.268006659645145)",1,,,,,,
00:00:00,D22,MP30,00:00:21,"(16.359923942377417, 48.207960675687566)","(16.333922369903608, 48.218870971065094)",3,,,,,,
00:00:00,D23,MP20,00:00:21,"(16.38828735113601, 48.20553220047129)","(16.35070986034095, 48.15010125833481)",2,,,,,,
00:00:00,D24,MP30,00:00:21,"(16.325565500984123, 48.2186096016649)","(16.3677619868075, 48.20059440035819)",3,,,,,,
00:00:00,D25,MP20,00:00:21,"(16.35938517360057, 48.18242126998497)","(16.337967663471805, 48.208337474998714)",1,,,,,,
00:00:00,D26,MP30,00:00:22,"(16.427807502497064, 48.23742284460008)","(16.34470650697051, 48.191484042914674)",1,,,,,,
00:00:00,D27,MP20,00:00:23,"(16.427357502497063, 48.23742284460008)","(16.38588469916766, 48.22368430009335)",1,,,,,,
00:00:00,D28,MP30,00:00:23,"(16.27343229498073, 48.19627260215861)","(16.356515361806014, 48.20628805370839)",3,,,,,,
00:00:00,D29,MP20,00:00:23,"(16.338488533995264, 48.19352972997038)","(16.4019044914997, 48.242617098762636)",2,,,,,,
00:00:00,D30,MP30,00:00:24,"(16.325321699679066, 48.20208940002162)","(16.38820629812941, 48.20608510030404)",1,,,,,,
00:00:00,D31,MP20,00:00:24,"(16.341642198722024, 48.193135900759856)","(16.35608960556608, 48.217721610074506)",3,,,,,,
00:00:00,D32,MP20,00:00:25,"(16.352079472873523, 48.20143033392187)","(16.281064537332718, 48.21568336146198)",2,,,,,,
