00:00:00,D1,MP20,00:00:00,"(16.376841798324822, 48.23568553281236)","(16.333922369903608, 48.218870971065094)",2,,,,,,
00:00:00,D2,MP20,00:00:01,"(16.427807502497064, 48.23742284460008)","(16.41153787565967, 48.248819920248586)",1,,,,,,
00:00:00,D3,MP20,00:00:02,"(16.31027399484067, 48.21888118318475)","(16.42585406700113, 48.22570252101671)",1,,,,,,
00:00:00,D4,MP20,00:00:03,"(16.35871554215103, 48.23624985399143)","(16.28746405204964, 48.24438814634534)",2,,,,,,
00:00:00,D5,MP20,00:00:04,"(16.34069576775175, 48.24117004834193)","(16.341460301331377, 48.19267835022931)",1,,,,,,
00:00:00,D6,MP20,00:00:04,"(16.30885995564679, 48.25227837428879)","(16.356408148870063, 48.20044265110548)",1,,,,,,
00:00:00,D7,MP20,00:00:04,"(16.414048178985823, 48.169890014839105)","(16.377121924617377, 48.209067231084376)",2,,,,,,
00:00:00,D8,MP30,00:00:05,"(16.367482306046035, 48.19227293289063)","(16.37270602685111, 48.21088800531021)",4,,,,,,
00:00:00,D9,MP20,00:00:07,"(16.34024576775175, 48.24117004834193)","(16.371190136617724, 48.189856715946185)",1,,,,,,
00:00:00,D10,MP20,00:00:07,"(16.413526360203182, 48.17914110644286)","(16.369976949312573, 48.21739217714932)",2,,,,,,
00:00:00,D11,MP30,00:00:08,"(16.339585538709166, 48.19404584641588)","(16.37035291912116, 48.2351547215686)",1,,,,,,
00:00:00,D12,MP30,00:00:09,"(16.351539665640917, 48.205807707666935)","(16.33622256425928, 48.18495735032893)",1,,,,,,
00:00:00,D13,MP30,00:00:09,"(16.331609741186046, 48.15037738126955)","(16.32764608747469, 48.23557574499396)",2,,,,,,
00:00:00,D14,MP20,00:00:10,"(16.348701745842448, 48.21136961356228)","(16.34128503113254, 48.244630627001406)",2,,,,,,
00:00:00,D15,MP20,00:00:10,"(16.413526360203182, 48.17914110644286)","(16.350120632255976, 48.22654194682806)",1,,,,,,
00:00:00,D16,MP20,00:00:10,"(16.427807502497064, 48.23742284460008)","(16.357413299300152, 48.207862600061446)",3,,,,,,
00:00:00,D17,MP20,00:00:11,"(16.404737291334463, 48.202512963054296)","(16.31316904879535, 48.14469439068878)",1,,,,,,
00:00:00,D18,MP30,00:00:11,"(16.35871554215103, 48.23624985399143)","(16.378833514416357, 48.2090332776496)",2,,,,,,
00:00:00,D19,MP20,00:00:12,"(16.369096240911603, 48.23054794787721)","(16.3609489398848, 48.27585116421116)",1,,,,,,
00:00:00,D20,MP30,00:00:12,"(16.33979576775175, 48.24117004834193)","(16.27783019789362, 48.238164372342645)",1,,,,,,
00:00:00,D21,MP20,00:00:12,"(16.395568824864664, 48.18541203595888)","(16.332217561100567, 48.15682105429872)",3,,,,,,
00:00:00,D22,MP20,00:00:12,"(16.37611914607795, 48.20587465206841)","(16.444952150526237, 48.231787299467776)",2,,,,,,
00:00:00,D23,MP30,00:00:13,"(16.460677305365, 48.178169128217085)","(16.402012459447295, 48.20023964885264)",1,,,,,,
00:00:00,D24,MP30,00:00:14,"(16.30035132822337, 48.22171529595054)","(16.35788999375858, 48.20196593270476)",2,,,,,,
00:00:00,D25,MP30,00:00:15,"(16.338488533995264, 48.19352972997038)","(16.35070986034095, 48.15010125833481)",2,,,,,,
00:00:00,D26,MP30,00:00:16,"(16.33913464636659, 48.19325932899413)","(16.276337458590188, 48.1806333918046)",2,,,,,,
00:00:00,D27,MP30,00:00:16,"(16.463423158611604, 48.199942569283586)","(16.3224213010405, 48.18047020494482)",3,,,,,,
00:00:00,D28,MP30,00:00:17,"(16.413526360203182, 48.17914110644286)","(16.378720741416192, 48.15631577810933)",3,,,,,,
00:00:00,D29,MP20,00:00:18,"(16.379340749079812, 48.16265693000347)","(16.453517934924644, 48.200062563804494)",3,,,,,,
00:00:00,D30,MP30,00:00:21,"(16.33979576775175, 48.24117004834193)","(16.386867324444484, 48.24092014662091)",1,,,,,,
