00:00:00,D1,MP20,00:00:00,"(16.46378342644973, 48.21258469359872)","(16.361036866771546, 48.21417894754371)",1,,,,,,
00:00:00,D2,MP30,00:00:00,"(16.381966494026177, 48.21139975635937)","(16.364611538075305, 48.217225844215825)",1,,,,,,
00:00:00,D3,MP30,00:00:01,"(16.33979576775175, 48.24117004834193)","(16.388026717598716, 48.14986052066946)",2,,,,,,
00:00:00,D4,MP20,00:00:02,"(16.41637731311046, 48.148573072318314)","(16.44203220956468, 48.17546638656073)",3,,,,,,
00:00:00,D5,MP30,00:00:03,"(16.42350382861865, 48.169773286136575)","(16.385641719666992, 48.23595111337628)",3,,,,,,
00:00:00,D6,MP20,00:00:04,"(16.308409955646788, 48.25227837428879)","(16.352346186645022, 48.20423699358201)",3,,,,,,
00:00:00,D7,MP20,00:00:05,"(16.342064142154214, 48.25720747825167)","(16.291386391747743, 48.2492444804486)",3,,,,,,
00:00:00,D8,MP20,00:00:05,"(16.41293016786417, 48.26124929704659)","(16.32508971439387, 48.19807728075292)",1,,,,,,
00:00:00,D9,MP20,00:00:05,"(16.37327771438238, 48.20152201813281)","(16.373674102355338, 48.2131929009351)",2,,,,,,
00:00:00,D10,MP20,00:00:06,"(16.445402150526238, 48.231787299467776)","(16.364611538075305, 48.217225844215825)",2,,,,,,
00:00:00,D11,MP20,00:00:06,"(16.45432587706698, 48.21270474106402)","(16.336050447737144, 48.17504344368644)",2,,,,,,
00:00:00,D12,MP30,00:00:06,"(16.436117905972562, 48.2382269772684)","(16.373674102355338, 48.2131929009351)",3,,,,,,
00:00:00,D13,MP30,00:00:07,"(16.376533738502495, 48.20786463728112)","(16.360447920974124, 48.25698608815903)",1,,,,,,
00:00:00,D14,MP30,00:00:07,"(16.413594289068236, 48.18814761671652)","(16.386408040929375, 48.216365217157545)",2,,,,,,
00:00:00,D15,MP20,00:00:08,"(16.285625464056317, 48.15764515669951)","(16.363029684432306, 48.19686970545414)",2,,,,,,
00:00:00,D16,MP20,00:00:09,"(16.33979576775175, 48.24117004834193)","(16.370852450951137, 48.18565242271245)",1,,,,,,
00:00:00,D17,MP20,00:00:10,"(16.348398810514517, 48.19064823454311)","(16.378026207738454, 48.24739434002951)",2,,,,,,
00:00:00,D18,MP30,00:00:10,"(16.43287538868859, 48.19747328899246)","(16.364066806755186, 48.20321020862388)",1,,,,,,
00:00:00,D19,MP20,00:00:10,"(16.37443461523778, 48.2620580790459)","(16.306093710799676, 48.23151532969972)",2,,,,,,
00:00:00,D20,MP20,00:00:11,"(16.405385027797365, 48.22284654305632)","(16.365111028822195, 48.20335537602527)",1,,,,,,
00:00:00,D21,MP30,00:00:11,"(16.43558733019849, 48.21926363255116)","(16.322678064841742, 48.176050162536676)",1,,,,,,
00:00:00,D22,MP20,00:00:12,"(16.34885434461354, 48.208793826005234)","(16.351153776507264, 48.1907391580124)",2,,,,,,
00:00:00,D23,MP30,00:00:12,"(16.35121046100232, 48.181409176059375)","(16.380206995129033, 48.18810955755031)",1,,,,,,
00:00:00,D24,MP20,00:00:13,"(16.42612843332307, 48.21938137266436)","(16.3793513932072, 48.18117840350293)",2,,,,,,
00:00:00,D25,MP30,00:00:14,"(16.35071326551896, 48.18213759847656)","(16.266710072190357, 48.174403991216835)",2,,,,,,
00:00:00,D26,MP20,00:00:14,"(16.349780146253906, 48.18111059767151)","(16.346334744047844, 48.2290445460125)",3,,,,,,
00:00:00,D27,MP30,00:00:14,"(16.351072183267828, 48.169335906668)","(16.370280503682086, 48.193875510954776)",1,,,,,,
00:00:00,D28,MP20,00:00:14,"(16.455042502229176, 48.237989005757484)","(16.388318250478513, 48.19663816656449)",3,,,,,,
00:00:00,D29,MP30,00:00:15,"(16.360568466870546, 48.23335143345744)","(16.30967516038842, 48.241838197470784)",1,,,,,,
00:00:00,D30,MP20,00:00:15,"(16.27343229498073, 48.19627260215861)","(16.394466990982483, 48.20003920047974)",2,,,,,,
00:00:00,D31,MP30,00:00:15,"(16.35071326551896, 48.18213759847656)","(16.397931854964234, 48.16823455388151)",3,,,,,,
